num_functions,cyclomatic_complexity,num_loops,num_function_calls,num_memory_allocations,num_pointer_operations,num_exp_math_operations,instruction_count,arithmetic_instr_pct,memory_instr_pct,control_instr_pct,control_path_depth,power_mw
9034,3664,2907,6513,1168,9,1980,148487,1.33,0.79,2.47,2,783
7280,3539,2501,4038,338,9,558,121993,0.46,0.28,2.9,2,940
9715,3416,2474,7343,1586,9,2278,150648,1.51,1.05,2.27,2,979
9665,3379,2969,6063,396,9,1166,149372,0.78,0.27,2.26,2,946
7845,2421,2217,5670,44,9,1498,121888,1.23,0.04,1.99,2,970
7100,2474,1985,4844,676,9,1164,115942,1.0,0.58,2.13,2,893
11154,4918,3816,7140,484,9,1278,178988,0.71,0.27,2.75,2,995
9071,2836,2208,6300,590,9,1514,134691,1.12,0.44,2.11,2,1000
9997,3903,3145,7369,758,9,2376,155913,1.52,0.49,2.5,2,978
11020,4858,3329,9007,1994,9,3262,185626,1.76,1.07,2.62,2,944
9378,4343,3465,6975,320,9,2248,169215,1.33,0.19,2.57,2,854
11262,3874,3133,8127,1436,9,2270,169751,1.34,0.85,2.28,2,980
9022,3903,2879,6322,860,9,1618,149341,1.08,0.58,2.61,2,1023
8515,3529,2724,5116,740,9,820,141278,0.58,0.52,2.5,2,852
7567,4730,3437,7021,1734,9,3422,157688,2.17,1.1,3.0,2,976
6697,3672,2177,4591,1268,9,1350,112889,1.2,1.12,3.25,2,828
10471,5281,3930,7443,1306,9,2378,191038,1.24,0.68,2.76,2,902
9611,4428,2695,8371,2000,9,3380,153001,2.21,1.31,2.89,2,877
12502,6243,4542,9151,1636,9,2860,221547,1.29,0.74,2.82,2,983
5862,2392,1852,4502,552,9,1516,88292,1.72,0.63,2.71,2,929
7360,3028,2292,4473,428,9,692,124829,0.55,0.34,2.43,2,888
9746,4461,3148,6753,1162,9,1780,166078,1.07,0.7,2.69,2,816
8181,3770,2379,6303,1458,9,2184,133379,1.64,1.09,2.83,2,881
4638,1557,978,3230,458,9,960,65373,1.47,0.7,2.38,2,797
10119,4433,3538,6727,380,9,1586,164452,0.96,0.23,2.7,2,950
8744,4409,3373,7145,1124,9,2946,157922,1.87,0.71,2.79,2,913
9165,3657,2443,6855,1556,9,2166,143011,1.51,1.09,2.56,2,960
6902,1850,1505,3843,10,9,326,84896,0.38,0.01,2.18,2,829
8391,2270,1890,6920,754,9,2532,114320,2.21,0.66,1.99,2,966
9868,4474,3655,6969,288,9,2156,173991,1.24,0.17,2.57,2,949
11063,3559,2955,6998,748,9,1216,172757,0.7,0.43,2.06,2,995
8237,3915,2801,7364,1324,9,3160,135966,2.32,0.97,2.88,2,922
10459,3562,3326,7376,66,9,1940,166577,1.16,0.04,2.14,2,873
10390,5302,3948,8768,1978,9,3680,203907,1.8,0.97,2.6,2,894
8984,3484,2808,5750,954,9,1158,138614,0.84,0.69,2.51,2,923
9715,3985,2765,7033,1302,9,1952,153604,1.27,0.85,2.59,2,976
7873,3927,2859,5923,1722,9,2170,140909,1.54,1.22,2.79,2,941
8381,4539,3282,6720,1570,9,2580,152346,1.69,1.03,2.98,2,909
10338,3883,3001,8230,1700,9,2790,155684,1.79,1.09,2.49,2,872
10133,5390,3689,7444,1526,9,2478,187382,1.32,0.81,2.88,2,943
9572,4092,2921,7249,1660,9,2240,155630,1.44,1.07,2.63,2,843
9562,3368,2532,7339,1468,9,2428,140162,1.73,1.05,2.4,2,928
10670,5027,3522,7667,1664,9,2234,176166,1.27,0.94,2.85,2,910
9449,4142,3239,7424,870,9,2592,160483,1.62,0.54,2.58,2,893
7570,2369,1933,4543,78,9,494,103523,0.48,0.08,2.29,2,798
6757,3057,1925,4432,990,9,1036,105174,0.99,0.94,2.91,2,951
10885,4844,3577,7271,1300,9,1608,182021,0.88,0.71,2.66,2,839
11954,4816,3757,7339,752,9,1186,191199,0.62,0.39,2.52,2,962
7542,3120,2602,5086,880,9,1332,121838,1.09,0.72,2.56,2,843
7769,4518,2923,5823,1822,9,1940,142117,1.37,1.28,3.18,2,972
8551,4438,3554,6181,1388,9,1966,161668,1.22,0.86,2.75,2,927
7281,2783,2525,5633,130,9,1948,121184,1.61,0.11,2.3,2,994
7961,3690,2914,6931,1182,9,3006,150483,2.0,0.79,2.45,2,961
11187,4939,3684,8351,1644,9,2696,199731,1.35,0.82,2.47,2,877
11989,4491,3412,7119,518,9,848,181053,0.47,0.29,2.48,2,1042
8525,3089,2425,6952,642,9,2600,131027,1.98,0.49,2.36,2,910
10038,4619,3512,7455,644,9,2248,174022,1.29,0.37,2.65,2,1027
9133,4728,3183,6437,1480,9,1886,159958,1.18,0.93,2.96,2,914
9522,4975,3325,7794,1496,9,3072,159472,1.93,0.94,3.12,2,988
7260,2957,2179,5480,1134,9,1664,119662,1.39,0.95,2.47,2,1120
10544,5262,3716,7879,1130,9,2418,178110,1.36,0.63,2.95,2,922
11340,4973,4082,8921,1490,9,3244,195990,1.66,0.76,2.54,2,1008
6810,3130,2374,4301,496,9,1038,123360,0.84,0.4,2.54,2,899
7806,2686,2338,5959,628,9,1846,117984,1.56,0.53,2.28,2,919
8200,4310,3299,6596,590,9,2590,158491,1.63,0.37,2.72,2,885
10145,3457,2685,7401,1292,9,2130,155048,1.37,0.83,2.23,2,874
9200,3353,2468,6287,1390,9,1586,142897,1.11,0.97,2.35,2,869
10583,3873,3033,8196,1252,9,2716,167174,1.62,0.75,2.32,2,1054
7302,3920,2746,5294,626,9,1708,124485,1.37,0.5,3.15,2,832
9488,4569,3722,7392,822,9,2778,175109,1.59,0.47,2.61,2,904
9809,4356,2719,6681,1498,9,1576,145458,1.08,1.03,2.99,2,845
10222,4694,3568,6952,972,9,1798,178699,1.01,0.54,2.63,2,963
12091,4782,3628,9561,1512,9,3320,201980,1.64,0.75,2.37,2,872
8106,2852,2381,5680,862,9,1510,118351,1.28,0.73,2.41,2,890
9218,4973,3830,6626,670,9,2202,171018,1.29,0.39,2.91,2,832
8081,3901,3067,5657,552,9,1776,151292,1.17,0.36,2.58,2,989
5517,2235,1895,3255,26,9,702,102635,0.68,0.03,2.18,2,880
10675,4943,3824,7461,890,9,2232,189364,1.18,0.47,2.61,2,883
7957,2410,1935,4848,358,9,620,103847,0.6,0.34,2.32,2,877
12156,5557,4050,9277,1494,9,2928,196669,1.49,0.76,2.83,2,941
9886,4654,3768,7289,294,9,2290,172359,1.33,0.17,2.7,2,833
9634,5247,4004,7207,626,9,2484,180370,1.38,0.35,2.91,2,955
7538,3733,2824,5518,1630,9,1790,127613,1.4,1.28,2.93,2,954
9228,3549,3153,5958,72,9,1358,157722,0.86,0.05,2.25,2,933
8787,4089,2532,7547,1770,9,3004,140956,2.13,1.26,2.9,2,825
7309,3737,2879,5220,1504,9,1642,139047,1.18,1.08,2.69,2,922
8663,2857,2446,5024,30,9,580,127258,0.46,0.02,2.25,2,959
8706,3473,2755,6393,1428,9,1886,144955,1.3,0.99,2.4,2,896
8647,3841,2907,6419,1178,9,2204,141980,1.55,0.83,2.71,2,820
12328,4852,3778,7767,214,9,1418,195451,0.73,0.11,2.48,2,943
10165,3552,3025,7580,606,9,2296,168436,1.36,0.36,2.11,2,930
7269,4145,2702,5150,1082,9,1668,128477,1.3,0.84,3.23,2,947
8153,4911,3398,7508,1678,9,3566,155716,2.29,1.08,3.15,2,920
9793,5211,3763,6471,956,9,1704,178946,0.95,0.53,2.91,2,921
7662,4281,3296,5717,942,9,2018,142218,1.42,0.66,3.01,2,1001
8552,4592,3388,5800,530,9,1584,166966,0.95,0.32,2.75,2,901
10062,3870,3234,6746,166,9,1728,172632,1.0,0.1,2.24,2,970
11236,5248,3600,8244,1604,9,2436,183927,1.32,0.87,2.85,2,890
7257,3045,2581,5647,362,9,1980,126615,1.56,0.29,2.4,2,932
6875,2474,1735,5500,1120,9,1922,106586,1.8,1.05,2.32,2,885
6049,2801,2536,3664,282,9,820,108602,0.76,0.26,2.58,2,897
9060,3470,2471,7651,1546,9,2992,144783,2.07,1.07,2.4,2,860
8955,3387,2729,5766,468,9,1104,133038,0.83,0.35,2.55,2,941
7989,2059,1705,4906,290,9,762,112211,0.68,0.26,1.83,2,867
10207,4706,3335,7085,1666,9,1836,165048,1.11,1.01,2.85,2,958
8033,3557,2915,6652,1038,9,2744,134835,2.04,0.77,2.64,2,858
8205,2898,2526,5333,86,9,1128,128603,0.88,0.07,2.25,2,944
8477,3453,2476,7063,1292,9,2844,142298,2.0,0.91,2.43,2,895
8576,3382,2607,5758,1312,9,1352,136074,0.99,0.96,2.49,2,921
11152,3589,3127,8370,584,9,2546,173532,1.47,0.34,2.07,2,891
9474,4105,3389,6690,382,9,2110,168362,1.25,0.23,2.44,2,898
10517,3588,2897,6734,912,9,1256,158074,0.79,0.58,2.27,2,838
7099,2580,1742,4073,250,9,396,103859,0.38,0.24,2.48,2,1008
7447,3641,3061,6190,1052,9,2650,138352,1.92,0.76,2.63,2,999
9666,3868,3319,6109,562,9,1382,167545,0.82,0.34,2.31,2,947
7986,4384,2915,6036,1290,9,2164,134503,1.61,0.96,3.26,2,935
9754,4447,3743,6054,488,9,1158,174312,0.66,0.28,2.55,2,932
10616,5290,4018,7657,826,9,2488,197878,1.26,0.42,2.67,2,943
5856,2984,2428,4535,878,9,1742,111406,1.56,0.79,2.68,2,864
7538,2687,2056,4720,600,9,800,109666,0.73,0.55,2.45,2,945
12074,5345,4114,9894,1918,9,3824,210278,1.82,0.91,2.54,2,903
8355,2940,2254,5294,750,9,932,133722,0.7,0.56,2.2,2,940
9431,4658,3700,8143,1756,9,3512,177981,1.97,0.99,2.62,2,963
11910,5822,4284,9253,1206,9,3100,199689,1.55,0.6,2.92,2,931
10067,3553,2948,6758,466,9,1474,151077,0.98,0.31,2.35,2,870
6772,3159,2261,4467,644,9,1034,116881,0.88,0.55,2.7,2,900
10575,4945,3752,7329,1746,9,2050,185708,1.1,0.94,2.66,2,859
8153,3628,2942,5346,490,9,1418,145331,0.98,0.34,2.5,2,976
11072,5347,3934,7729,1826,9,2094,193613,1.08,0.94,2.76,2,863
8621,4086,2568,6362,1526,9,1916,137886,1.39,1.11,2.96,2,963
8920,2487,1802,5811,132,9,1074,118259,0.91,0.11,2.1,2,825
7122,3371,2468,5472,1044,9,1912,126020,1.52,0.83,2.67,2,999
11368,4512,3393,7303,746,9,1430,173461,0.82,0.43,2.6,2,883
6839,3560,2615,4843,598,9,1500,128828,1.16,0.46,2.76,2,965
8646,4492,3457,6785,1324,9,2572,168694,1.52,0.78,2.66,2,870
7612,2813,2435,5719,286,9,1798,130777,1.37,0.22,2.15,2,945
10804,5151,3506,8073,1840,9,2478,177687,1.39,1.04,2.9,2,869
11024,4320,3242,7996,880,9,2278,175939,1.29,0.5,2.46,2,848
8520,3207,2305,6544,1772,9,2104,131273,1.6,1.35,2.44,2,846
12629,5228,3877,9149,1122,9,2634,202458,1.3,0.55,2.58,2,945
9536,3413,2800,7075,1012,9,2170,147442,1.47,0.69,2.31,2,918
8246,2728,2480,6350,302,9,2104,128249,1.64,0.24,2.13,2,919
6836,2836,2155,4221,132,9,678,105096,0.65,0.13,2.7,2,823
10357,4844,3880,7807,686,9,2666,184185,1.45,0.37,2.63,2,933
11401,5713,4613,8627,1520,9,3130,213637,1.47,0.71,2.67,2,888
6488,1403,1200,3686,14,9,316,73714,0.43,0.02,1.9,2,952
7575,3371,2342,4379,288,9,512,121107,0.42,0.24,2.78,2,830
7702,1747,1729,5472,30,9,1438,108551,1.32,0.03,1.61,2,914
10088,4548,3436,8322,1498,9,3100,180728,1.72,0.83,2.52,2,827
9485,5127,3679,5923,942,9,1376,174800,0.79,0.54,2.93,2,974
7787,2475,2157,4578,42,9,728,121788,0.6,0.03,2.03,2,916
10221,3919,3136,7303,1222,9,2004,173503,1.16,0.7,2.26,2,973
11299,4612,3234,9399,1832,9,3510,175852,2.0,1.04,2.62,2,886
8307,2924,2402,5738,346,9,1418,133465,1.06,0.26,2.19,2,933
7931,3434,2667,5056,170,9,958,130747,0.73,0.13,2.63,2,843
9473,3991,3038,7929,1690,9,3002,156861,1.91,1.08,2.54,2,935
9170,3695,2463,6238,1532,9,1560,137601,1.13,1.11,2.69,2,910
7889,3875,2481,5566,1306,9,1608,120285,1.34,1.09,3.22,2,944
8632,4831,3698,5822,856,9,1682,173709,0.97,0.49,2.78,2,871
6755,2993,2290,3752,162,9,514,103715,0.5,0.16,2.89,2,847
9264,5238,3625,7658,1822,9,3200,167344,1.91,1.09,3.13,2,887
10902,5503,4004,7543,1554,9,2198,198961,1.1,0.78,2.77,2,937
8445,2708,1907,6321,1202,9,1878,120274,1.56,1.0,2.25,2,908
11441,4576,3598,8758,930,9,2800,184015,1.52,0.51,2.49,2,805
9431,4546,2922,7003,1360,9,2198,159856,1.37,0.85,2.84,2,984
7936,4608,3119,6029,1276,9,2268,151897,1.49,0.84,3.03,2,866
10084,4779,3576,7801,1730,9,2832,191104,1.48,0.91,2.5,2,967
9459,5449,3982,6838,1250,9,2270,184796,1.23,0.68,2.95,2,856
10091,4736,3470,8073,1606,9,3044,168761,1.8,0.95,2.81,2,928
6561,3955,2815,5123,1606,9,1996,138379,1.44,1.16,2.86,2,817
10071,5022,3567,6967,958,9,1906,174819,1.09,0.55,2.87,2,946
10735,4273,3373,7785,1318,9,2328,182993,1.27,0.72,2.34,2,832
6547,4137,2707,4854,1150,9,1736,117424,1.48,0.98,3.52,2,1001
8758,4582,3376,5867,486,9,1494,157942,0.95,0.31,2.9,2,944
9430,3954,2966,7296,1270,9,2372,152392,1.56,0.83,2.59,2,916
6881,4020,2991,5462,1290,9,2230,144957,1.54,0.89,2.77,2,944
9823,5539,3796,6650,1558,9,1662,174412,0.95,0.89,3.18,2,928
9240,4879,3880,6914,1426,9,2358,174307,1.35,0.82,2.8,2,879
8191,3526,2545,5539,1386,9,1516,127638,1.19,1.09,2.76,2,869
9223,4849,3214,6770,1316,9,2208,163382,1.35,0.81,2.97,2,813
9525,3089,2483,6658,348,9,1642,146631,1.12,0.24,2.11,2,979
9587,4477,3161,5748,684,9,766,157872,0.49,0.43,2.84,2,945
6997,3034,1866,5255,1438,9,1716,111157,1.54,1.29,2.73,2,951
9834,4427,3442,6378,52,9,1562,166123,0.94,0.03,2.66,2,849
8586,4187,3004,6290,652,9,1972,140450,1.4,0.46,2.98,2,968
8400,3853,3040,5295,346,9,1254,144418,0.87,0.24,2.67,2,838
10034,4396,3207,7756,994,9,2696,169525,1.59,0.59,2.59,2,983
7920,3682,2861,6690,1466,9,2888,154014,1.88,0.95,2.39,2,897
9073,4239,3321,6066,364,9,1554,158219,0.98,0.23,2.68,2,869
9545,3329,2614,6846,10,9,1798,136167,1.32,0.01,2.44,2,902
8605,3582,2399,6052,812,9,1548,129791,1.19,0.63,2.76,2,929
10171,5038,3698,7260,1228,9,2336,185853,1.26,0.66,2.71,2,927
8536,3677,2762,5028,72,9,758,137132,0.55,0.05,2.68,2,887
8700,3343,2234,5222,574,9,790,132642,0.6,0.43,2.52,2,876
9793,5016,3360,8399,1726,9,3532,177491,1.99,0.97,2.83,2,869
10066,4750,3103,7965,1830,9,2658,165647,1.6,1.1,2.87,2,893
8923,4371,3799,7143,830,9,2756,176324,1.56,0.47,2.48,2,868
11458,6080,4585,9098,1700,9,3526,216766,1.63,0.78,2.8,2,966
6720,2055,1656,4617,582,9,1016,93096,1.09,0.63,2.21,2,820
7642,3483,2372,6539,1180,9,2620,128083,2.05,0.92,2.72,2,903
8912,4609,3457,8123,1930,9,3646,156258,2.33,1.24,2.95,2,907
9560,3935,2861,6054,334,9,1160,148104,0.78,0.23,2.66,2,953
7489,2412,2192,4532,16,9,752,119432,0.63,0.01,2.02,2,836
7991,2281,1678,6344,1022,9,2156,114546,1.88,0.89,1.99,2,921
6669,3777,2836,6021,1846,9,2846,134483,2.12,1.37,2.81,2,848
11572,5066,4406,8264,798,9,2482,206939,1.2,0.39,2.45,2,971
6637,2871,2408,5378,858,9,2142,110326,1.94,0.78,2.6,2,916
10493,3569,2794,7687,1386,9,2244,156133,1.44,0.89,2.29,2,928
9092,2952,2490,6721,690,9,1966,134076,1.47,0.51,2.2,2,970
10501,4575,3454,7904,1484,9,2646,182049,1.45,0.82,2.51,2,838
9500,4267,3264,8688,1958,9,3958,171048,2.31,1.14,2.49,2,962
8600,2799,2081,5976,618,9,1430,118181,1.21,0.52,2.37,2,909
11628,5284,3717,8659,1532,9,2678,202035,1.33,0.76,2.62,2,934
7204,3043,2163,5274,308,9,1714,113141,1.51,0.27,2.69,2,860
12526,5653,4135,9525,1594,9,3176,209266,1.52,0.76,2.7,2,850
9238,4629,3687,7430,1582,9,2814,168583,1.67,0.94,2.75,2,948
9905,4610,3547,7403,836,9,2558,184753,1.38,0.45,2.5,2,842
10967,4276,3506,8123,414,9,2396,180760,1.33,0.23,2.37,2,882
8509,4196,3148,4898,244,9,590,144976,0.41,0.17,2.89,2,880
9673,4141,3333,6018,846,9,1200,160197,0.75,0.53,2.58,2,981
12100,5132,3625,9651,1750,9,3404,195948,1.74,0.89,2.62,2,846
8279,2955,2604,5390,86,9,1052,136118,0.77,0.06,2.17,2,915
7446,3703,2796,6019,616,9,2312,126635,1.83,0.49,2.92,2,864
10364,4174,3163,7998,1586,9,2696,179960,1.5,0.88,2.32,2,880
8303,2854,1819,5195,276,9,856,111531,0.77,0.25,2.56,2,868
11342,6151,4277,8748,1840,9,3224,204105,1.58,0.9,3.01,2,948
11688,6014,4186,9352,1820,9,3434,211816,1.62,0.86,2.84,2,939
9305,4875,3330,8076,1414,9,3388,166841,2.03,0.85,2.92,2,992
10173,4182,2903,7862,1882,9,2628,171975,1.53,1.09,2.43,2,901
9758,4701,3547,8155,1960,9,3354,173559,1.93,1.13,2.71,2,965
11068,6111,4694,9012,1714,9,3684,213455,1.73,0.8,2.86,2,924
10444,5392,4022,6958,862,9,1666,188143,0.89,0.46,2.87,2,935
9665,4718,3595,6657,244,9,1768,165107,1.07,0.15,2.86,2,984
11762,5259,3433,9332,1772,9,3186,190122,1.68,0.93,2.77,2,895
8674,3845,2686,5946,1144,9,1390,134517,1.03,0.85,2.86,2,922
7304,3645,2701,5655,1218,9,2128,132814,1.6,0.92,2.74,2,816
7881,3904,2592,5433,1000,9,1606,135530,1.18,0.74,2.88,2,915
8292,3983,2767,6053,950,9,1786,136107,1.31,0.7,2.93,2,871
8800,3203,2236,6201,1478,9,1532,120850,1.27,1.22,2.65,2,969
11405,4679,3775,7746,176,9,1922,180980,1.06,0.1,2.59,2,812
9903,5222,3607,7570,1906,9,2696,188781,1.43,1.01,2.77,2,989
9841,5084,3884,6353,980,9,1460,173743,0.84,0.56,2.93,2,777
5979,2142,1525,4224,934,9,1292,89740,1.44,1.04,2.39,2,932
8188,3255,2818,5367,554,9,1320,141357,0.93,0.39,2.3,2,867
9877,4936,3191,7101,1920,9,1962,154080,1.27,1.25,3.2,2,976
7775,2442,2136,4804,446,9,802,106512,0.75,0.42,2.29,2,819
12248,5252,3823,7935,876,9,1562,193034,0.81,0.45,2.72,2,1015
11115,3792,3347,7681,248,9,1912,168068,1.14,0.15,2.26,2,891
10541,4502,3378,6321,440,9,878,161323,0.54,0.27,2.79,2,985
12421,5861,4437,8517,1020,9,2338,215308,1.09,0.47,2.72,2,904
9430,3470,2849,5427,408,9,584,144866,0.4,0.28,2.4,2,912
11746,6302,4312,8447,1976,9,2632,208373,1.26,0.95,3.02,2,878
6094,3013,2559,4116,818,9,1238,118210,1.05,0.69,2.55,2,943
9261,3286,2806,5380,458,9,654,150633,0.43,0.3,2.18,2,912
8773,5368,3796,6557,1804,9,2336,176376,1.32,1.02,3.04,2,936
12031,5538,3992,9482,1806,9,3330,205458,1.62,0.88,2.7,2,911
7971,4636,3205,7467,1952,9,3588,152821,2.35,1.28,3.03,2,823
8949,3033,2144,6285,1520,9,1660,127649,1.3,1.19,2.38,2,961
7348,2922,2257,3942,340,9,420,116819,0.36,0.29,2.5,2,845
9328,2908,2313,6178,156,9,1306,141713,0.92,0.11,2.05,2,941
11028,5142,3755,8061,1580,9,2298,189426,1.21,0.83,2.71,2,859
9432,3672,2994,6996,1146,9,2032,161090,1.26,0.71,2.28,2,922
10366,4350,3291,7548,1188,9,2112,157766,1.34,0.75,2.76,2,919
11836,4734,3719,8529,492,9,2456,183871,1.34,0.27,2.57,2,921
8313,4286,2821,5576,1284,9,1294,138284,0.94,0.93,3.1,2,983
10072,5032,3634,7257,1776,9,2278,175746,1.3,1.01,2.86,2,943
9060,3519,2694,7317,594,9,2572,140214,1.83,0.42,2.51,2,916
11646,3653,3244,8606,728,9,2534,175797,1.44,0.41,2.08,2,918
8599,5097,3971,7347,1496,9,3254,175429,1.85,0.85,2.91,2,973
10664,4246,3444,7743,680,9,2328,183182,1.27,0.37,2.32,2,893
10571,3822,3264,7104,412,9,1666,168701,0.99,0.24,2.27,2,986
8331,2435,2320,4938,98,9,594,126369,0.47,0.08,1.93,2,821
10088,3728,3235,6253,462,9,1180,167932,0.7,0.28,2.22,2,886
11469,5452,4009,9395,1992,9,3710,199935,1.86,1.0,2.73,2,842
7658,2104,1658,5163,290,9,1172,110060,1.06,0.26,1.91,2,952
8015,3838,2927,5644,1616,9,1704,145950,1.17,1.11,2.63,2,925
9712,3484,2696,7545,1082,9,2418,155268,1.56,0.7,2.24,2,944
10845,4854,3629,8555,1570,9,3092,185635,1.67,0.85,2.61,2,872
9486,4531,3569,5527,456,9,812,169700,0.48,0.27,2.67,2,950
8996,2866,2234,5628,164,9,940,122647,0.77,0.13,2.34,2,977
10510,4558,3468,7013,430,9,1564,180398,0.87,0.24,2.53,2,850
7765,3263,2731,6868,1006,9,2998,140760,2.13,0.71,2.32,2,918
8176,3151,2632,4721,166,9,506,124249,0.41,0.13,2.54,2,872
9537,4625,3474,7663,1428,9,3032,179282,1.69,0.8,2.58,2,902
8253,3674,2663,4888,300,9,858,126920,0.68,0.24,2.89,2,951
9778,3677,3060,7453,802,9,2530,159227,1.59,0.5,2.31,2,823
8716,4004,2836,6402,726,9,2080,149854,1.39,0.48,2.67,2,977
9891,4721,3648,6655,252,9,1852,176341,1.05,0.14,2.68,2,857
8730,3329,2420,6836,1304,9,2446,133406,1.83,0.98,2.5,2,976
5822,3441,2193,3448,492,9,698,106854,0.65,0.46,3.22,2,869
4952,1785,1701,3437,116,9,1102,89099,1.24,0.13,2.0,2,994
7131,2791,2206,4756,42,9,1158,113217,1.02,0.04,2.47,2,889
7896,3462,2938,4693,42,9,706,128854,0.55,0.03,2.69,2,987
12984,5959,4392,8001,1212,9,1270,215700,0.59,0.56,2.76,2,884
9739,4655,3655,7253,932,9,2484,184426,1.35,0.51,2.52,2,954
8411,3377,2345,5525,638,9,1274,126440,1.01,0.5,2.67,2,914
11901,5629,4182,9544,1572,9,3350,199671,1.68,0.79,2.82,2,769
6473,2195,1976,4364,80,9,1188,95384,1.25,0.08,2.3,2,933
9802,4994,3627,8446,1982,9,3554,186650,1.9,1.06,2.68,2,903
7186,2304,1981,5385,630,9,1678,104878,1.6,0.6,2.2,2,996
8604,3433,2850,6659,702,9,2446,138829,1.76,0.51,2.47,2,962
9214,4127,3312,5757,348,9,1272,153181,0.83,0.23,2.69,2,906
9514,4839,3626,6949,836,9,2172,168953,1.29,0.49,2.86,2,964
10415,5361,3800,7359,1432,9,2120,181145,1.17,0.79,2.96,2,873
7293,3484,2232,5568,1284,9,1756,118190,1.49,1.09,2.95,2,953
10177,4145,3209,6787,198,9,1698,157302,1.08,0.13,2.64,2,893
9481,4604,2942,6293,1478,9,1564,157606,0.99,0.94,2.92,2,895
10966,4916,3493,8625,992,9,2960,179098,1.65,0.55,2.74,2,854
8471,3356,2499,5306,834,9,900,127947,0.7,0.65,2.62,2,948
11175,4465,3132,8218,1370,9,2412,182206,1.32,0.75,2.45,2,905
7314,2285,1906,4742,502,9,876,107793,0.81,0.47,2.12,2,918
7837,3777,2477,5903,1442,9,1936,133363,1.45,1.08,2.83,2,940
8702,4094,3037,6437,1462,9,2002,156272,1.28,0.94,2.62,2,903
7666,3587,2712,5566,1126,9,1790,130773,1.37,0.86,2.74,2,860
5766,2421,1965,4002,646,9,1132,100101,1.13,0.65,2.42,2,953
7428,3286,2562,4946,792,9,1346,127347,1.06,0.62,2.58,2,926
9429,3495,2342,7927,1700,9,3032,142852,2.12,1.19,2.45,2,926
8304,4473,3336,6239,1630,9,2248,158267,1.42,1.03,2.83,2,965
10334,5403,3833,8069,1558,9,3042,187381,1.62,0.83,2.88,2,868
7033,3542,2562,5240,1498,9,1826,128826,1.42,1.16,2.75,2,884
11316,4882,3301,7258,1348,9,1372,171862,0.8,0.78,2.84,2,831
10178,3250,2755,5769,456,9,480,160579,0.3,0.28,2.02,2,937
7359,3235,2880,5330,526,9,1804,141950,1.27,0.37,2.28,2,959
9063,4580,3561,6584,256,9,2078,160126,1.3,0.16,2.86,2,887
8792,3207,2307,7728,1786,9,3076,136707,2.25,1.31,2.35,2,872
7963,4478,2861,5850,1516,9,1946,137989,1.41,1.1,3.25,2,837
9823,3118,2448,8213,1318,9,3104,150215,2.07,0.88,2.08,2,993
12269,6329,4396,10207,1936,9,3858,207135,1.86,0.93,3.06,2,851
10782,4853,3718,8029,1654,9,2620,183938,1.42,0.9,2.64,2,793
11216,5214,3904,6640,734,9,790,183557,0.43,0.4,2.84,2,900
4854,3206,1872,4217,1784,9,1908,95772,1.99,1.86,3.35,2,806
8259,4326,2824,5348,1266,9,1390,142766,0.97,0.89,3.03,2,951
9323,3841,2770,6114,598,9,1292,139941,0.92,0.43,2.74,2,842
8230,2707,2644,5315,108,9,1128,128246,0.88,0.08,2.11,2,937
6978,3312,2605,5394,700,9,2038,117046,1.74,0.6,2.83,2,904
4595,2487,1640,3687,1268,9,1562,84027,1.86,1.51,2.96,2,786
5692,3071,2105,4475,1634,9,1754,107493,1.63,1.52,2.86,2,956
11444,5255,3981,8574,1442,9,2584,193342,1.34,0.75,2.72,2,879
8324,3448,2399,4860,150,9,662,132284,0.5,0.11,2.61,2,956
8506,4377,3182,7207,1780,9,3164,163522,1.93,1.09,2.68,2,899
10703,5968,4478,7060,1718,9,1842,203838,0.9,0.84,2.93,2,913
6867,3764,2541,5722,1082,9,2438,120806,2.02,0.9,3.12,2,940
7299,4239,2968,6845,1300,9,3278,138687,2.36,0.94,3.06,2,930
11811,5463,4187,8892,1552,9,2960,205862,1.44,0.75,2.65,2,947
8966,3544,2660,6997,1246,9,2296,129705,1.77,0.96,2.73,2,849
5511,2587,1858,4412,1358,9,1838,89876,2.05,1.51,2.88,2,972
7711,4349,3030,5888,1878,9,2148,143651,1.5,1.31,3.03,2,869
7321,3504,2845,5855,838,9,2370,135679,1.75,0.62,2.58,2,985
9771,4568,3547,8391,1952,9,3678,188792,1.95,1.03,2.42,2,873
9608,4175,3029,6020,786,9,954,154347,0.62,0.51,2.7,2,973
10893,5374,3908,7445,1694,9,1944,197927,0.98,0.86,2.72,2,860
8999,4922,3352,6691,1870,9,2196,153592,1.43,1.22,3.2,2,820
7179,3951,2699,4658,1142,9,1150,124650,0.92,0.92,3.17,2,960
8818,3929,2783,5903,1230,9,1440,146252,0.98,0.84,2.69,2,837
10069,4919,3153,7928,1770,9,2768,173108,1.6,1.02,2.84,2,914
8978,3880,3117,5857,1206,9,1372,150876,0.91,0.8,2.57,2,856
11123,4414,3079,8068,1104,9,2282,161643,1.41,0.68,2.73,2,856
10180,4511,3223,9065,1890,9,3778,172746,2.19,1.09,2.61,2,904
10193,4615,3238,7885,1396,9,2714,175778,1.54,0.79,2.63,2,839
4579,1532,1048,2628,292,9,532,66093,0.8,0.44,2.32,2,940
6738,3143,2178,5325,756,9,1998,113491,1.76,0.67,2.77,2,808
